<Date>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
05-08-2019 14:41,1147.95,1148.25,1147.65,1147.75,24269
05-08-2019 14:42,1147.8,1148,1147.6,1148,15719
05-08-2019 14:43,1148,1149.4,1147.75,1148.7,57261
05-08-2019 14:44,1148.35,1149.25,1148.35,1149,18582
05-08-2019 14:45,1149.3,1150.9,1147.3,1147.9,131307
05-08-2019 14:46,1147.9,1147.9,1145.85,1145.85,27393
05-08-2019 14:47,1145.45,1147,1145.45,1146.35,17394
05-08-2019 14:48,1146.45,1146.85,1145.8,1146.6,16338
05-08-2019 14:49,1146.65,1147.4,1146.15,1146.85,20628
05-08-2019 14:50,1146.8,1147.75,1145.75,1147.75,21289
05-08-2019 14:51,1147.75,1148,1146.85,1147.3,13735
05-08-2019 14:52,1147.5,1147.65,1146,1147,11630
05-08-2019 14:53,1147,1147.25,1145.95,1146,15020
05-08-2019 14:54,1146.25,1146.95,1146.2,1146.9,12058
05-08-2019 14:55,1147,1147,1145,1145.2,22914
05-08-2019 14:56,1145.2,1145.35,1143.25,1144,37268
05-08-2019 14:57,1143.95,1144.05,1143,1143.4,24857
05-08-2019 14:58,1143.1,1144.6,1143,1143.9,19047
05-08-2019 14:59,1143.75,1145.2,1143.05,1143.1,21211
05-08-2019 15:00,1143.1,1145.35,1143.1,1144.8,36168
05-08-2019 15:01,1144.95,1145.8,1143.45,1143.9,47583
05-08-2019 15:02,1143.9,1145.2,1143.7,1143.95,60547
05-08-2019 15:03,1143.9,1144.3,1143.3,1143.6,34936
05-08-2019 15:04,1143.5,1144.25,1143.2,1143.8,34741
05-08-2019 15:05,1143.8,1144,1143,1143.45,47166
05-08-2019 15:06,1143.5,1143.95,1143.25,1143.3,31895
05-08-2019 15:07,1143.3,1144,1143,1144,40529
05-08-2019 15:08,1144,1144,1143.45,1143.95,34569
05-08-2019 15:09,1143.95,1144.4,1143.85,1144.35,34255
05-08-2019 15:10,1144.4,1144.45,1143,1143.15,54903
05-08-2019 15:11,1143.2,1143.5,1143,1143.05,45011
05-08-2019 15:12,1143.1,1144.05,1143.05,1144,63276
05-08-2019 15:13,1143.9,1144,1143.25,1143.3,41949
05-08-2019 15:14,1143.3,1143.4,1141.8,1142.55,66671
05-08-2019 15:15,1142.75,1143.5,1141.8,1141.8,106448
05-08-2019 15:16,1142.45,1142.5,1141.5,1142.4,74562
05-08-2019 15:17,1142.65,1144.4,1142.65,1144.2,60320
05-08-2019 15:18,1144,1144.5,1143,1144.1,94014
05-08-2019 15:19,1144.1,1144.5,1144,1144.05,60717
05-08-2019 15:20,1144.1,1144.65,1144,1144.1,82475
05-08-2019 15:21,1144.1,1145.15,1144,1145,80260
05-08-2019 15:22,1145.1,1145.45,1143.2,1143.85,54378
05-08-2019 15:23,1142.7,1143.3,1142.2,1142.35,43542
05-08-2019 15:24,1142.35,1142.5,1141,1141.05,41868
05-08-2019 15:25,1141.2,1141.5,1140.45,1140.8,45970
05-08-2019 15:26,1140.8,1143.05,1140.5,1143.05,50247
05-08-2019 15:27,1143.2,1143.45,1142,1142.15,27405
05-08-2019 15:28,1142.25,1142.6,1142,1142,32753
05-08-2019 15:29,1142,1142,1140,1140.15,36774
06-08-2019 09:15,1134.75,1138.7,1132.75,1138.35,245998
06-08-2019 09:16,1138.35,1138.35,1133.85,1136.6,176197
06-08-2019 09:17,1135.85,1141,1135.85,1140.7,121428
06-08-2019 09:18,1140.7,1141.6,1138.2,1141.25,116343
06-08-2019 09:19,1141.7,1143.65,1140.75,1143.3,84663
06-08-2019 09:20,1143.4,1145.35,1143,1144.05,96622
06-08-2019 09:21,1144.55,1146.7,1143.95,1146,99349
06-08-2019 09:22,1145.9,1149.5,1144.8,1148.7,81165
06-08-2019 09:23,1148.7,1148.9,1147.2,1148.1,93064
06-08-2019 09:24,1148.65,1148.65,1146.4,1147.3,125924
06-08-2019 09:25,1147.55,1149.2,1145.6,1145.6,129423
06-08-2019 09:26,1145.65,1145.95,1145,1145.8,74656
06-08-2019 09:27,1145.8,1147,1144.85,1145,177123
06-08-2019 09:28,1145,1146.8,1144.8,1146.65,48272
06-08-2019 09:29,1146.5,1146.8,1145.5,1146.8,37174
06-08-2019 09:30,1147.5,1147.75,1146.2,1147.75,51326
06-08-2019 09:31,1147.4,1147.75,1145.85,1146.05,39789
06-08-2019 09:32,1146.05,1146.25,1145.45,1146.25,38908
06-08-2019 09:33,1146.2,1146.3,1145.45,1146.15,125994
06-08-2019 09:34,1146.15,1146.15,1142.1,1142.5,195236
06-08-2019 09:35,1142,1143,1140.1,1142.55,79402
06-08-2019 09:36,1142.85,1144.75,1142.5,1144,44393
06-08-2019 09:37,1144.4,1144.65,1143,1143.3,46476
06-08-2019 09:38,1143.45,1145.5,1143.4,1144.35,45495
06-08-2019 09:39,1144.5,1145,1144.35,1144.95,252246
06-08-2019 09:40,1144.5,1144.95,1144.15,1144.25,27019
06-08-2019 09:41,1144.15,1144.3,1144.15,1144.15,25723
06-08-2019 09:42,1144.3,1144.9,1144.15,1144.45,25499
06-08-2019 09:43,1144.3,1144.45,1142.8,1142.9,70338
06-08-2019 09:44,1142.5,1142.65,1141.5,1141.55,24352
06-08-2019 09:45,1141.55,1141.6,1140.75,1141.2,27893
06-08-2019 09:46,1141.25,1142,1140.9,1141.5,31658
06-08-2019 09:47,1141.35,1142.8,1141,1142.45,332179
06-08-2019 09:48,1142,1142.25,1141,1141,24459
06-08-2019 09:49,1141.05,1141.35,1140.3,1140.3,31022
06-08-2019 09:50,1140.45,1141,1139.15,1140.3,47704
06-08-2019 09:51,1140.6,1141.25,1139.7,1141,30138
06-08-2019 09:52,1141.25,1141.5,1140.35,1141.1,35949
06-08-2019 09:53,1141.1,1142,1141.1,1141.3,22229
06-08-2019 09:54,1141.45,1141.5,1140,1140.75,28463
06-08-2019 09:55,1140.5,1140.8,1139.6,1139.65,17643
06-08-2019 09:56,1139.75,1139.75,1138.4,1138.95,34997
06-08-2019 09:57,1139,1139.15,1138.5,1139.05,17140
06-08-2019 09:58,1139,1139.8,1138.5,1139.4,21407
06-08-2019 09:59,1139.4,1139.8,1139.3,1139.7,17752
06-08-2019 10:00,1139.7,1139.7,1136.95,1136.95,37776
06-08-2019 10:01,1136.9,1136.9,1136,1136.3,45725
06-08-2019 10:02,1136.45,1137.2,1136,1136,26756
06-08-2019 10:03,1136.35,1137.5,1136,1137.2,25191
06-08-2019 10:04,1137.45,1138,1136.7,1137.9,222301
06-08-2019 10:05,1137.9,1138.2,1137.7,1138.2,13152
06-08-2019 10:06,1138.2,1139.8,1138.05,1139.15,29886
06-08-2019 10:07,1139.4,1141.35,1139.4,1141,28567
06-08-2019 10:08,1141,1141,1139.5,1139.5,531099
06-08-2019 10:09,1139.65,1140.35,1139.5,1140.35,17777
06-08-2019 10:10,1140.5,1141.05,1140.1,1140.7,27833
06-08-2019 10:11,1140.9,1141,1140.35,1140.95,14626
06-08-2019 10:12,1140.95,1141,1139,1139,76647
06-08-2019 10:13,1139,1139.25,1137.65,1138.25,31901
06-08-2019 10:14,1138.3,1138.45,1137.5,1138,27526
06-08-2019 10:15,1137.8,1138.05,1137.5,1137.55,221889
06-08-2019 10:16,1137.55,1137.55,1136.1,1136.55,36691
06-08-2019 10:17,1136.75,1138,1136.3,1137,21463
06-08-2019 10:18,1137,1137.4,1136.4,1137.2,15631
06-08-2019 10:19,1137.4,1137.4,1136,1136.3,16519
06-08-2019 10:20,1136.3,1137.5,1136,1137.5,34137
06-08-2019 10:21,1137.5,1138.55,1137.05,1137.3,26447
06-08-2019 10:22,1137.3,1137.75,1136.65,1137.55,11762
06-08-2019 10:23,1137.75,1137.8,1137,1137.7,16505
06-08-2019 10:24,1137.6,1138.6,1136.25,1136.25,42046
06-08-2019 10:25,1136,1136.85,1135.1,1136.1,35178
06-08-2019 10:26,1136.1,1136.6,1136,1136.6,20858
06-08-2019 10:27,1136.6,1138,1136.6,1137.7,96563
06-08-2019 10:28,1137.85,1137.85,1137,1137.6,7859
06-08-2019 10:29,1137.7,1138.75,1137.5,1138.75,19433
06-08-2019 10:30,1138.8,1140.2,1138.8,1139.95,40962
06-08-2019 10:31,1140,1140,1139.3,1139.65,8165
06-08-2019 10:32,1139.55,1140.85,1139.2,1140.15,25489
06-08-2019 10:33,1140.25,1141,1139.65,1140.4,24689
06-08-2019 10:34,1140.4,1140.75,1140,1140.35,12652
06-08-2019 10:35,1140.25,1140.35,1140,1140.05,14760
06-08-2019 10:36,1140.05,1141,1140,1140.85,27699
06-08-2019 10:37,1141,1141,1140.25,1140.35,6992
06-08-2019 10:38,1140.25,1140.25,1138.95,1139.05,34552
06-08-2019 10:39,1138.4,1139.9,1138,1139.55,13733
06-08-2019 10:40,1139.6,1140.45,1139.45,1140.25,13179
06-08-2019 10:41,1139.9,1140.4,1139.75,1140.15,11324
06-08-2019 10:42,1140.1,1140.15,1139.5,1139.85,6871
06-08-2019 10:43,1139.8,1139.8,1138.1,1138.3,9888
06-08-2019 10:44,1138.35,1138.85,1138.2,1138.65,25786
06-08-2019 10:45,1138.65,1138.9,1138.6,1138.7,20291
06-08-2019 10:46,1138.65,1139.2,1138.6,1139.05,11221
06-08-2019 10:47,1139.2,1139.45,1139.1,1139.15,3968
06-08-2019 10:48,1139.2,1139.2,1138.05,1138.8,12412
06-08-2019 10:49,1138.5,1138.9,1138.5,1138.9,9135
06-08-2019 10:50,1139,1139.4,1139,1139.3,8581
06-08-2019 10:51,1139.15,1139.3,1139.15,1139.25,4528
06-08-2019 10:52,1139.3,1139.7,1139.25,1139.6,9189
06-08-2019 10:53,1139.6,1140,1139.6,1139.8,5515
06-08-2019 10:54,1139.8,1139.85,1139.6,1139.75,6613
06-08-2019 10:55,1139.8,1139.8,1139.3,1139.5,8129
06-08-2019 10:56,1139.5,1139.55,1139.25,1139.25,7228
06-08-2019 10:57,1139.35,1139.45,1139.1,1139.15,7202
06-08-2019 10:58,1139.1,1139.25,1139.1,1139.2,9612
06-08-2019 10:59,1139.25,1139.3,1139.1,1139.1,5497
06-08-2019 11:00,1139.15,1139.15,1138.9,1138.9,8567
06-08-2019 11:01,1138.85,1138.85,1137.05,1137.1,14561
06-08-2019 11:02,1137.1,1138,1137,1137.75,15664
06-08-2019 11:03,1137.7,1138,1137.55,1137.55,10687
06-08-2019 11:04,1137.55,1137.7,1137.5,1137.7,8733
06-08-2019 11:05,1137.6,1137.7,1136.05,1136.2,21685
06-08-2019 11:06,1136.2,1137.75,1136,1137.3,24382
06-08-2019 11:07,1137.5,1137.5,1136.7,1136.8,8516
06-08-2019 11:08,1136.85,1136.85,1136.55,1136.75,9689
06-08-2019 11:09,1136.7,1136.8,1136.2,1136.25,9320
06-08-2019 11:10,1136.1,1136.15,1135.35,1135.8,22998
06-08-2019 11:11,1135.85,1135.95,1135.25,1135.3,19233
06-08-2019 11:12,1135.45,1135.6,1135.35,1135.5,13595
06-08-2019 11:13,1135.35,1135.5,1135.2,1135.2,19379
06-08-2019 11:14,1135.2,1135.35,1133.85,1134.3,82726
06-08-2019 11:15,1134.35,1134.9,1134.35,1134.55,44811
06-08-2019 11:16,1134.55,1134.55,1133.95,1134.45,24649
06-08-2019 11:17,1134.45,1134.5,1132.2,1133.3,46020
06-08-2019 11:18,1133.5,1134.2,1133.3,1134.2,13689
06-08-2019 11:19,1133.95,1135.45,1133.95,1134.9,20675
06-08-2019 11:20,1135,1136.4,1134.2,1135,267946
06-08-2019 11:21,1135.05,1136.8,1135,1136.55,10172
06-08-2019 11:22,1136.8,1137.3,1136.6,1136.8,17182
06-08-2019 11:23,1136.8,1136.85,1136,1136.1,12204
06-08-2019 11:24,1136.3,1136.3,1135.4,1135.5,9546
06-08-2019 11:25,1135.5,1135.9,1135.35,1135.75,12111
06-08-2019 11:26,1135.8,1136,1135,1135.5,16248
06-08-2019 11:27,1135.65,1136.25,1135.2,1136.15,8619
06-08-2019 11:28,1136.25,1136.55,1136.25,1136.5,6997
06-08-2019 11:29,1136.5,1136.65,1136.4,1136.6,6626
06-08-2019 11:30,1136.65,1136.65,1135.4,1135.7,12348
06-08-2019 11:31,1135.85,1136.8,1135.6,1136.75,11636
06-08-2019 11:32,1136.6,1136.8,1136.6,1136.6,7840
06-08-2019 11:33,1136.75,1137.2,1136.5,1137.2,13830
06-08-2019 11:34,1137.45,1137.5,1137.1,1137.1,5548
06-08-2019 11:35,1137.1,1137.2,1136.15,1136.2,8221
06-08-2019 11:36,1136.2,1137,1136.05,1136.75,8569
06-08-2019 11:37,1136.75,1138.05,1136.75,1137.5,15059
06-08-2019 11:38,1137.5,1137.55,1136.95,1137.2,9936
06-08-2019 11:39,1137.25,1137.75,1136.55,1136.65,10564
06-08-2019 11:40,1136.8,1137,1136.75,1136.8,8580
06-08-2019 11:41,1136.85,1137.4,1136.7,1137.3,10059
06-08-2019 11:42,1137.25,1137.4,1136.85,1137.05,8223
06-08-2019 11:43,1137.05,1137.1,1136.8,1137,15853
06-08-2019 11:44,1137,1137.05,1136.65,1136.65,9068
06-08-2019 11:45,1136.75,1137.4,1136.75,1137.1,22199
06-08-2019 11:46,1137.15,1137.15,1135.65,1135.7,14122
06-08-2019 11:47,1135.75,1136.85,1135.65,1136.35,8269
06-08-2019 11:48,1136.1,1136.2,1136,1136.15,10268
06-08-2019 11:49,1136.1,1136.2,1136,1136.15,8018
06-08-2019 11:50,1136.15,1137.55,1135.85,1137.5,19548
06-08-2019 11:51,1137.55,1138.05,1137.5,1138.05,20998
06-08-2019 11:52,1138.05,1138.15,1138,1138.1,17927
06-08-2019 11:53,1138.15,1138.9,1137.85,1137.95,40721
06-08-2019 11:54,1138,1138.2,1137.8,1138.15,12623
06-08-2019 11:55,1138.1,1138.7,1138.05,1138.05,11368
06-08-2019 11:56,1138.25,1138.25,1137.75,1138,18801
06-08-2019 11:57,1137.9,1138,1137.3,1137.55,11934
06-08-2019 11:58,1137.6,1137.6,1137.35,1137.35,6237
06-08-2019 11:59,1137.35,1137.4,1135.85,1136.3,18461
06-08-2019 12:00,1136.4,1137.4,1136.25,1137.05,9079
06-08-2019 12:01,1137.1,1137.25,1136.8,1136.8,7180
06-08-2019 12:02,1136.9,1137.35,1136.8,1137.3,10761
06-08-2019 12:03,1137.25,1137.35,1136.7,1136.85,11035
06-08-2019 12:04,1136.9,1137,1136.35,1136.8,8311
06-08-2019 12:05,1136.8,1138.65,1136.8,1138.15,16799
06-08-2019 12:06,1138.35,1138.8,1138.15,1138.65,10600
06-08-2019 12:07,1138.65,1138.7,1138.05,1138.15,12340
06-08-2019 12:08,1138.15,1138.2,1137.45,1137.7,9157
06-08-2019 12:09,1137.45,1137.5,1136.5,1137,14826
06-08-2019 12:10,1136.95,1137.6,1136.9,1137.3,12070
06-08-2019 12:11,1137.55,1137.55,1136.95,1136.95,11256
06-08-2019 12:12,1137,1137.15,1136.25,1136.45,14655
06-08-2019 12:13,1136.4,1136.7,1136.05,1136.5,18453
06-08-2019 12:14,1136.5,1136.6,1136.2,1136.2,8952
06-08-2019 12:15,1136,1136.05,1135.35,1135.35,21162
06-08-2019 12:16,1135.4,1135.4,1135.05,1135.2,27404
06-08-2019 12:17,1135.15,1135.95,1135.15,1135.25,11263
06-08-2019 12:18,1135.3,1135.3,1134.5,1134.7,21095
06-08-2019 12:19,1134.75,1135.8,1134.75,1135.7,12306
06-08-2019 12:20,1135.75,1136,1135.3,1135.3,20063
06-08-2019 12:21,1135.25,1135.85,1135.05,1135.7,12518
06-08-2019 12:22,1135.7,1136.3,1135.5,1135.55,12279
06-08-2019 12:23,1135.6,1136.85,1135.6,1136.5,20355
06-08-2019 12:24,1136.35,1136.65,1135.35,1135.5,15580
06-08-2019 12:25,1135.45,1135.45,1135.05,1135.3,14552
06-08-2019 12:26,1135.2,1135.25,1134.8,1134.95,23869
06-08-2019 12:27,1134.95,1135.05,1134.75,1135,13909
06-08-2019 12:28,1134.95,1135,1134.25,1134.25,18910
06-08-2019 12:29,1134.4,1134.4,1133.55,1133.8,22880
06-08-2019 12:30,1133.8,1133.85,1132.9,1133,51272
06-08-2019 12:31,1133.05,1133.4,1131.55,1132.8,77069
06-08-2019 12:32,1132.7,1133.05,1132.4,1132.75,32320
06-08-2019 12:33,1132.7,1133.75,1132.7,1133.5,18921
06-08-2019 12:34,1133.5,1133.5,1133,1133.5,21771
06-08-2019 12:35,1133.5,1133.5,1133.3,1133.3,20192
06-08-2019 12:36,1133.15,1133.35,1133,1133,38530
06-08-2019 12:37,1132.8,1133,1132.4,1132.55,14310
06-08-2019 12:38,1132.5,1133,1131.5,1131.55,21466
06-08-2019 12:39,1131.55,1132.5,1130.75,1132.4,40427
06-08-2019 12:40,1132.35,1132.55,1130.9,1131.05,50789
06-08-2019 12:41,1131.05,1131.8,1131,1131.3,215709
06-08-2019 12:42,1131.3,1131.3,1130.7,1130.75,22400
06-08-2019 12:43,1131,1131.5,1130.8,1131.5,19181
06-08-2019 12:44,1131.55,1132.5,1131.35,1132.4,25726
06-08-2019 12:45,1132.5,1132.55,1131.35,1132.05,35825
06-08-2019 12:46,1132.4,1133.7,1132.15,1132.95,33055
06-08-2019 12:47,1132.85,1133.1,1132.85,1132.95,24882
06-08-2019 12:48,1132.9,1133,1132.8,1132.85,29175
06-08-2019 12:49,1133,1134,1132.75,1133.9,21778
06-08-2019 12:50,1134,1134,1133.25,1133.35,23515
06-08-2019 12:51,1133.2,1133.5,1132.85,1133.25,22862
06-08-2019 12:52,1133,1133.3,1133,1133.3,25356
06-08-2019 12:53,1133.25,1134,1133.2,1133.95,18829
06-08-2019 12:54,1133.8,1134.4,1133.8,1134.4,15022
06-08-2019 12:55,1134.4,1135.3,1134.3,1135,24464
06-08-2019 12:56,1134.9,1135.5,1134.5,1135.5,27563
06-08-2019 12:57,1135.5,1137.05,1135.5,1136.5,71816
06-08-2019 12:58,1136.45,1136.75,1134.8,1134.8,62797
06-08-2019 12:59,1134.6,1134.85,1132.9,1132.9,32324
06-08-2019 13:00,1132.95,1132.95,1132,1132.3,35074
06-08-2019 13:01,1132.2,1132.5,1131.55,1131.55,42936
06-08-2019 13:02,1131.55,1132,1131.05,1131.8,37275
06-08-2019 13:03,1131.7,1131.8,1131,1131.4,32837
06-08-2019 13:04,1131.4,1132,1131.2,1131.65,13987
06-08-2019 13:05,1131.7,1131.7,1130.2,1130.35,35514
06-08-2019 13:06,1130.85,1131.5,1130.3,1131.3,22597
06-08-2019 13:07,1131.4,1132.15,1131.3,1131.5,15435
06-08-2019 13:08,1131.6,1132.3,1131.45,1132.1,10226
06-08-2019 13:09,1132.05,1132.8,1132.05,1132.45,9161
06-08-2019 13:10,1132.5,1133.85,1132,1132.95,19970
06-08-2019 13:11,1133,1133.95,1132.75,1132.75,17268
06-08-2019 13:12,1132.9,1132.9,1131.55,1131.65,10894
06-08-2019 13:13,1132,1132,1131.25,1131.25,14863
06-08-2019 13:14,1131.25,1132.7,1130.55,1132.3,32539
06-08-2019 13:15,1132.35,1133.2,1132.05,1133.2,12899
06-08-2019 13:16,1133.25,1133.25,1132.55,1133,22634
06-08-2019 13:17,1133.05,1133.5,1132.5,1133.25,29258
06-08-2019 13:18,1133.05,1133.7,1133,1133.55,15449
06-08-2019 13:19,1133.55,1133.8,1133.2,1133.7,23079
06-08-2019 13:20,1133.75,1134.45,1133.75,1134.45,19090
06-08-2019 13:21,1134.45,1135.4,1134.45,1135,34393
06-08-2019 13:22,1135.05,1135.05,1134,1134.05,26914
06-08-2019 13:23,1134.05,1135.85,1134.05,1135.8,32712
06-08-2019 13:24,1135.85,1136.3,1135.85,1136.05,29672
06-08-2019 13:25,1136,1136.5,1136,1136.15,26566
06-08-2019 13:26,1136.25,1136.5,1136.1,1136.35,16890
06-08-2019 13:27,1136.35,1136.9,1135.75,1136.55,30802
06-08-2019 13:28,1136.6,1136.75,1136.25,1136.35,26036
06-08-2019 13:29,1136.35,1136.5,1135.75,1136,13687
06-08-2019 13:30,1136.05,1136.3,1135.8,1136.3,21939
06-08-2019 13:31,1136.25,1136.25,1135.8,1136,21925
06-08-2019 13:32,1136,1136,1134.5,1134.5,18671
06-08-2019 13:33,1134.55,1134.7,1134.25,1134.55,29260
06-08-2019 13:34,1134.5,1134.65,1134.5,1134.65,22212
06-08-2019 13:35,1134.65,1134.65,1134.05,1134.1,15732
06-08-2019 13:36,1134.05,1134.1,1133,1133.15,25542
06-08-2019 13:37,1133.1,1133.25,1133,1133.05,10207
06-08-2019 13:38,1133.1,1133.75,1133,1133.75,20621
06-08-2019 13:39,1133.75,1135.7,1133.7,1135.4,16809
06-08-2019 13:40,1135.35,1135.5,1135.2,1135.2,12217
06-08-2019 13:41,1135.2,1135.25,1134.85,1134.9,10086
06-08-2019 13:42,1134.85,1134.9,1134.05,1134.1,8923
06-08-2019 13:43,1134.15,1134.3,1134.1,1134.3,13432
06-08-2019 13:44,1134.25,1134.3,1134.2,1134.25,9522
06-08-2019 13:45,1134.2,1134.25,1133.8,1133.85,13581
06-08-2019 13:46,1133.85,1134,1133.8,1134,13013
06-08-2019 13:47,1134,1135,1134,1134.9,13743
06-08-2019 13:48,1134.95,1135.05,1134.9,1134.9,10485
06-08-2019 13:49,1134.95,1135,1134.75,1134.9,11063
06-08-2019 13:50,1134.9,1134.9,1134.65,1134.75,7403
06-08-2019 13:51,1134.75,1134.85,1134.5,1134.55,8682
06-08-2019 13:52,1134.55,1134.65,1134.5,1134.6,19043
06-08-2019 13:53,1134.6,1136,1134.6,1135.9,14885
